Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000002586,CD99,Gene Expression,0.1068538979163762,0.0,0.0,5995,2.72997616919366,1059
ENSG00000213626,LBH,Gene Expression,0.10684483885859977,0.0,0.0,1662,0.7921222388685224,613
ENSG00000153113,CAST,Gene Expression,0.10684477174165181,0.0,0.0,5480,2.2339860038504176,985
ENSG00000139405,RITA1,Gene Expression,0.10681987648948055,0.0,0.0,2530,1.0210630239274836,779
ENSG00000023171,GRAMD1B,Gene Expression,0.10680778033473953,0.0,0.0,8379,4.927228354632865,1154
ENSG00000196510,ANAPC7,Gene Expression,0.1068009215644265,0.0,0.0,2369,0.8898127797847776,741
ENSG00000164949,GEM,Gene Expression,0.10679969757417171,0.0,0.0,3991,1.7783723838493795,896
ENSG00000197982,C1orf122,Gene Expression,0.10678673627888009,0.0,0.0,4132,1.8875087347104076,958
ENSG00000115307,AUP1,Gene Expression,0.10678118228603162,0.0,0.0,5211,2.341016483258978,1041
ENSG00000103381,CPPED1,Gene Expression,0.10677394013300107,0.0,0.0,2047,0.8480164262690353,701
ENSG00000119396,RAB14,Gene Expression,0.10674560155024564,0.0,0.0,2864,1.1020762777997692,765
ENSG00000117500,TMED5,Gene Expression,0.10671840253414105,0.0,0.0,2508,1.0134684366554387,744
ENSG00000124422,USP22,Gene Expression,0.1067080235818987,0.0,0.0,1962,0.7053008933097509,666
ENSG00000140350,ANP32A,Gene Expression,0.10670372576605873,0.0,0.0,5001,2.3364895499232223,995
ENSG00000187239,FNBP1,Gene Expression,0.1066758327499396,0.0,0.0,2185,1.048743809503111,734
ENSG00000135457,TFCP2,Gene Expression,0.10665851386413662,0.0,0.0,3625,1.4845888163120566,891
ENSG00000113300,CNOT6,Gene Expression,0.10663445459540175,0.0,0.0,2177,0.8526612890910782,710
ENSG00000232388,SMIM26,Gene Expression,0.10663058923439823,0.0,0.0,1832,0.6535546287670899,636
ENSG00000181826,RELL1,Gene Expression,0.10661289539464357,0.0,0.0,2392,1.007140593726366,774
ENSG00000120802,TMPO,Gene Expression,0.10659991137583258,0.0,0.0,3241,1.4075673576672199,807
ENSG00000167283,ATP5MG,Gene Expression,0.10657166680206624,0.0,0.0,3172,1.2231195032368285,832
ENSG00000139211,AMIGO2,Gene Expression,0.10655202329665134,0.0,0.0,2239,0.9186114067177693,735
ENSG00000116539,ASH1L,Gene Expression,0.10654310081171968,0.0,0.0,6317,2.9122398798553126,1087
ENSG00000213699,SLC35F6,Gene Expression,0.10653717793918399,0.0,0.0,3443,1.4360412082839613,882
ENSG00000106089,STX1A,Gene Expression,0.10646865120360947,0.0,0.0,5804,2.8215318388444577,1073
ENSG00000139433,GLTP,Gene Expression,0.10646020462648793,0.0,0.0,1718,0.6359639245398815,602
ENSG00000176407,KCMF1,Gene Expression,0.1064586275384973,0.0,0.0,4602,1.870539092273637,959
ENSG00000087087,SRRT,Gene Expression,0.10644073149236322,0.0,0.0,10085,4.811241760213528,1198
ENSG00000091490,SEL1L3,Gene Expression,0.10637869842808402,0.0,0.0,3334,1.4717924816281376,865
ENSG00000130821,SLC6A8,Gene Expression,0.1063728710393287,0.0,0.0,1416,0.6218759775641823,588
ENSG00000152952,PLOD2,Gene Expression,0.10631794955744193,0.0,0.0,1643,0.8264614727388289,604
ENSG00000133985,TTC9,Gene Expression,0.10631166355384739,0.0,0.0,4288,1.8695671254784088,956
ENSG00000111077,TNS2,Gene Expression,0.10631113596959949,0.0,0.0,3529,1.5328647106956896,886
ENSG00000179195,ZNF664,Gene Expression,0.10631110744536618,0.0,0.0,2082,0.8075642971651495,681
ENSG00000164125,GASK1B,Gene Expression,0.10630534552585447,0.0,0.0,1083,0.4767465449953306,494
ENSG00000130309,COLGALT1,Gene Expression,0.10626863774452118,0.0,0.0,4413,2.8562775441012382,1011
ENSG00000005486,RHBDD2,Gene Expression,0.10625062750221913,0.0,0.0,3499,1.475353451539939,873
ENSG00000105443,CYTH2,Gene Expression,0.1062197142025472,0.0,0.0,15109,7.8858860165127265,1295
ENSG00000173621,LRFN4,Gene Expression,0.106203355170629,0.0,0.0,4773,2.162517197450756,982
ENSG00000106367,AP1S1,Gene Expression,0.10616983784890455,0.0,0.0,2818,1.1748586736011137,793
ENSG00000110315,RNF141,Gene Expression,0.10615202650972476,0.0,0.0,1751,0.7312220896673705,638
ENSG00000089053,ANAPC5,Gene Expression,0.10615168279873217,0.0,0.0,5368,2.4448053108216685,1001
ENSG00000168310,IRF2,Gene Expression,0.10614165506870868,0.0,0.0,2311,0.9768357572210504,754
ENSG00000047644,WWC3,Gene Expression,0.10613829254610373,0.0,0.0,3240,1.3889841101045146,862
ENSG00000170677,SOCS6,Gene Expression,0.10613086537965652,0.0,0.0,3611,1.4278663160427065,860
ENSG00000104852,SNRNP70,Gene Expression,0.10611721068457501,0.0,0.0,6402,3.0169025510960443,1088
ENSG00000177606,JUN,Gene Expression,0.10609701310148263,0.0,0.0,7592,5.3289584209873215,1205
ENSG00000120896,SORBS3,Gene Expression,0.10603834001758147,0.0,0.0,1110,0.5171981006305022,525
ENSG00000150907,FOXO1,Gene Expression,0.10603671366043063,0.0,0.0,999,0.43687127428384886,468
ENSG00000214706,IFRD2,Gene Expression,0.10602883280613695,0.0,0.0,3763,1.7542244662290067,903
ENSG00000131620,ANO1,Gene Expression,0.10602720533703744,0.0,0.0,497,0.32924264536652786,262
ENSG00000171222,SCAND1,Gene Expression,0.10600889067804421,0.0,0.0,4589,1.9935160753552896,992
ENSG00000169592,INO80E,Gene Expression,0.10600167400581542,0.0,0.0,6828,3.1925657562250804,1091
ENSG00000130202,NECTIN2,Gene Expression,0.10591599808409344,0.0,0.0,8091,3.606188733075977,1124
ENSG00000028310,BRD9,Gene Expression,0.10590729199228603,0.0,0.0,7057,3.343286293586239,1111
ENSG00000204673,AKT1S1,Gene Expression,0.10585420062301297,0.0,0.0,8268,3.885749690234936,1168
ENSG00000115107,STEAP3,Gene Expression,0.10585235058475788,0.0,0.0,3222,1.3830601514965775,866
ENSG00000204389,HSPA1A,Gene Expression,0.10583132576504944,0.0,0.0,8001,4.778006070647142,1158
ENSG00000159674,SPON2,Gene Expression,0.10581829034675151,0.0,0.0,1614,0.8179178416615925,592
ENSG00000132716,DCAF8,Gene Expression,0.10581625764580704,0.0,0.0,10868,5.536676247919357,1218
ENSG00000146729,NIPSNAP2,Gene Expression,0.1057931907456269,0.0,0.0,1396,0.49051479020461813,555
ENSG00000166920,C15orf48,Gene Expression,0.1057638060847509,0.0,0.0,2159,0.9811268940116354,663
ENSG00000173786,CNP,Gene Expression,0.10574090606120842,0.0,0.0,2346,0.9553744689374227,731
ENSG00000141198,TOM1L1,Gene Expression,0.10573323311064388,0.0,0.0,2341,0.8408307527640001,719
ENSG00000237649,KIFC1,Gene Expression,0.10566542225135776,0.0,0.0,2892,1.1865645039570454,784
ENSG00000184207,PGP,Gene Expression,0.1056555278981544,0.0,0.0,6167,2.820001970266082,1032
ENSG00000003436,TFPI,Gene Expression,0.10557347096096151,0.0,0.0,1678,0.749701135446476,619
ENSG00000171992,SYNPO,Gene Expression,0.10556548980524502,0.0,0.0,1225,0.5401414701509308,502
ENSG00000020181,ADGRA2,Gene Expression,0.10555836513668132,0.0,0.0,1321,0.6642469356661305,512
ENSG00000170296,GABARAP,Gene Expression,0.10554526695698827,0.0,0.0,4276,1.8466770190103257,954
ENSG00000117069,ST6GALNAC5,Gene Expression,0.10551798672795462,0.0,0.0,496,0.24450059957929599,271
ENSG00000103415,HMOX2,Gene Expression,0.10550626181299932,0.0,0.0,2533,1.0138785489249742,778
ENSG00000103502,CDIPT,Gene Expression,0.10546006186827656,0.0,0.0,3244,1.2662196821147393,831
ENSG00000175756,AURKAIP1,Gene Expression,0.1054457380343018,0.0,0.0,6447,2.9070046719097276,1063
ENSG00000130159,ECSIT,Gene Expression,0.10543495083979072,0.0,0.0,2688,1.1316222284217634,824
ENSG00000248098,BCKDHA,Gene Expression,0.1054073648850794,0.0,0.0,4020,1.6825866063008657,931
ENSG00000132405,TBC1D14,Gene Expression,0.10540183589631719,0.0,0.0,4126,1.7607529462200135,944
ENSG00000269858,EGLN2,Gene Expression,0.10535133296007611,0.0,0.0,4273,1.833705353421821,970
ENSG00000211445,GPX3,Gene Expression,0.10527969233396398,0.0,0.0,755,0.32472975586144137,342
ENSG00000112667,DNPH1,Gene Expression,0.10527245520827468,0.0,0.0,4364,1.860191267418398,947
ENSG00000102962,CCL22,Gene Expression,0.10525833097554954,0.0,0.0,103,0.05656571427216047,54
ENSG00000072310,SREBF1,Gene Expression,0.1052582973897203,0.0,0.0,7174,3.3615899409826393,1098
ENSG00000163874,ZC3H12A,Gene Expression,0.1052580143026022,0.0,0.0,8288,4.36314622884247,1201
ENSG00000143537,ADAM15,Gene Expression,0.10519564648707658,0.0,0.0,5555,2.5135007326062135,1005
ENSG00000214160,ALG3,Gene Expression,0.10518799915884663,0.0,0.0,2567,1.0087097856693805,772
ENSG00000100029,PES1,Gene Expression,0.1051514304848191,0.0,0.0,2700,1.1480646936958407,824
ENSG00000198060,MARCH5,Gene Expression,0.10512254380034172,0.0,0.0,2618,1.0152046364086438,770
ENSG00000101104,PABPC1L,Gene Expression,0.10511558891137654,0.0,0.0,7968,4.595390083218523,1194
ENSG00000145293,ENOPH1,Gene Expression,0.1051099641284172,0.0,0.0,1536,0.597318353895239,571
ENSG00000130749,ZC3H4,Gene Expression,0.10509034274359501,0.0,0.0,5648,2.480195483388537,1049
ENSG00000236699,ARHGEF38,Gene Expression,0.10508535579658562,0.0,0.0,3535,1.6522070937243138,886
ENSG00000087191,PSMC5,Gene Expression,0.10508110350549564,0.0,0.0,3590,1.4810140596530617,891
ENSG00000185215,TNFAIP2,Gene Expression,0.10506447544861534,0.0,0.0,2461,1.4543883202383532,762
ENSG00000152518,ZFP36L2,Gene Expression,0.10505264350378525,0.0,0.0,16208,8.653125734968695,1320
ENSG00000242498,ARPIN,Gene Expression,0.10496166971690009,0.0,0.0,3815,1.5840126699336814,917
ENSG00000108700,CCL8,Gene Expression,0.10486609372338564,0.0,0.0,237,0.20652490787173752,138
ENSG00000119685,TTLL5,Gene Expression,0.10486300080675354,0.0,0.0,2675,1.2278877919131008,834
ENSG00000057757,PITHD1,Gene Expression,0.10482014510196454,0.0,0.0,1684,0.5938856167756318,589
ENSG00000133243,BTBD2,Gene Expression,0.10479672663724315,0.0,0.0,6987,3.4477447477714924,1091
ENSG00000164715,LMTK2,Gene Expression,0.10472799986640713,0.0,0.0,3139,1.3214318907265363,868
ENSG00000168300,PCMTD1,Gene Expression,0.10467430132527883,0.0,0.0,3063,1.255261123155325,827
ENSG00000105726,ATP13A1,Gene Expression,0.10464203567573378,0.0,0.0,4064,1.8186713234014347,953
ENSG00000183011,NAA38,Gene Expression,0.1046186787136238,0.0,0.0,3343,1.3718007367654246,875
ENSG00000132463,GRSF1,Gene Expression,0.10461598806589609,0.0,0.0,2034,0.810529187974894,678
ENSG00000123213,NLN,Gene Expression,0.10459583406547454,0.0,0.0,1818,0.7314769021291387,631
ENSG00000151366,NDUFC2,Gene Expression,0.10458455681433294,0.0,0.0,4575,1.9425880714470203,973
ENSG00000203747,FCGR3A,Gene Expression,0.10456567215085784,0.0,0.0,1133,0.45673563461439304,470
ENSG00000124570,SERPINB6,Gene Expression,0.10455839041360486,0.0,0.0,3167,1.2890565582938744,857
ENSG00000165995,CACNB2,Gene Expression,0.1045343721593362,0.0,0.0,1301,0.5988103661881321,531
ENSG00000080573,COL5A3,Gene Expression,0.10447805284029739,0.0,0.0,906,0.3971146807418366,403
ENSG00000140836,ZFHX3,Gene Expression,0.1044734278294263,0.0,0.0,2901,1.1445960699979516,811
ENSG00000106261,ZKSCAN1,Gene Expression,0.10439926863158612,0.0,0.0,5629,2.4597934588289907,1036
ENSG00000117335,CD46,Gene Expression,0.10436869262222165,0.0,0.0,1844,0.7857439097113829,652
ENSG00000164889,SLC4A2,Gene Expression,0.1043511974591009,0.0,0.0,4859,2.180612585859952,1029
ENSG00000137507,LRRC32,Gene Expression,0.1043443687031114,0.0,0.0,958,0.42795239694625425,426
ENSG00000184058,TBX1,Gene Expression,0.10434117378238172,0.0,0.0,341,0.18626024590494752,172
ENSG00000175197,DDIT3,Gene Expression,0.1042986717802071,0.0,0.0,2038,0.9874925698242546,673
ENSG00000184162,NR2C2AP,Gene Expression,0.1041993523147326,0.0,0.0,1939,0.7152961358054079,658
ENSG00000165494,PCF11,Gene Expression,0.10411439808639372,0.0,0.0,3033,1.396940534098896,877
ENSG00000101384,JAG1,Gene Expression,0.10407549617234228,0.0,0.0,5780,2.816400737246689,1086
ENSG00000077984,CST7,Gene Expression,0.104014902058852,0.0,0.0,637,0.2887597962926467,313
ENSG00000128989,ARPP19,Gene Expression,0.10401215638018907,0.0,0.0,1784,0.6555242403460678,616
ENSG00000149639,SOGA1,Gene Expression,0.10400319105553117,0.0,0.0,3708,1.6732721467219829,922
ENSG00000198786,MT-ND5,Gene Expression,0.10397882325048338,0.0,0.0,918,1.0944341854920374,466
ENSG00000105953,OGDH,Gene Expression,0.10396275088977841,0.0,0.0,3733,1.5952269098156604,903
ENSG00000159079,CFAP298,Gene Expression,0.10396179224365684,0.0,0.0,2655,1.0803753546944015,765
ENSG00000158125,XDH,Gene Expression,0.10393352553081449,0.0,0.0,1646,0.8373895907781701,635
ENSG00000074319,TSG101,Gene Expression,0.10391219502525018,0.0,0.0,1910,0.7091345552265973,663
ENSG00000073150,PANX2,Gene Expression,0.10390128286322681,0.0,0.0,2542,1.0288692143873903,773
ENSG00000151502,VPS26B,Gene Expression,0.10388520922741001,0.0,0.0,3765,1.551727509311952,896
ENSG00000152234,ATP5F1A,Gene Expression,0.10387754857228766,0.0,0.0,1918,0.7272587131601587,675
ENSG00000138382,METTL5,Gene Expression,0.10385344489115549,0.0,0.0,2062,0.8445251475566738,714
ENSG00000108262,GIT1,Gene Expression,0.10379765120947806,0.0,0.0,2791,1.1777647623342613,817
ENSG00000117410,ATP6V0B,Gene Expression,0.10379078264854573,0.0,0.0,2732,1.1126673297719065,782
ENSG00000169919,GUSB,Gene Expression,0.10377883071061572,0.0,0.0,5551,3.5431935944106865,1024
ENSG00000164684,ZNF704,Gene Expression,0.1037553261205004,0.0,0.0,2764,1.150306421833311,786
ENSG00000196576,PLXNB2,Gene Expression,0.10374479878867635,0.0,0.0,19898,9.732048499978935,1313
ENSG00000077157,PPP1R12B,Gene Expression,0.10372135472731994,0.0,0.0,6237,3.0084834654887365,1097
ENSG00000215717,TMEM167B,Gene Expression,0.10371151938552108,0.0,0.0,2056,0.7957947202680452,694
ENSG00000134371,CDC73,Gene Expression,0.10365432257579098,0.0,0.0,4471,1.8391684284123495,948
ENSG00000076604,TRAF4,Gene Expression,0.10364982887692334,0.0,0.0,18764,9.124354488131766,1297
ENSG00000138668,HNRNPD,Gene Expression,0.1036345445849656,0.0,0.0,7244,3.1945385669049484,1060
ENSG00000166927,MS4A7,Gene Expression,0.1036258368360453,0.0,0.0,1062,0.5628558124838438,435
ENSG00000143799,PARP1,Gene Expression,0.10355686943381066,0.0,0.0,4216,1.9073769557781506,919
ENSG00000183579,ZNRF3,Gene Expression,0.10355297292759992,0.0,0.0,1441,0.6224788150946725,565
ENSG00000204463,BAG6,Gene Expression,0.10346586228981403,0.0,0.0,9703,5.682451650808603,1213
ENSG00000162923,WDR26,Gene Expression,0.10346035077657699,0.0,0.0,3386,1.509333347769361,887
ENSG00000103043,VAC14,Gene Expression,0.1034469106607277,0.0,0.0,5471,2.517406165990253,1039
ENSG00000141699,RETREG3,Gene Expression,0.10342462736163441,0.0,0.0,4251,1.8106011786958631,924
ENSG00000100220,RTCB,Gene Expression,0.10341777748074817,0.0,0.0,2132,0.8257853567549925,712
ENSG00000137168,PPIL1,Gene Expression,0.10340966739998415,0.0,0.0,2260,0.9220747512570718,714
ENSG00000100522,GNPNAT1,Gene Expression,0.10337586789810885,0.0,0.0,796,0.251347745819669,386
ENSG00000107438,PDLIM1,Gene Expression,0.10328192161292402,0.0,0.0,1098,0.39275561794837194,493
ENSG00000174705,SH3PXD2B,Gene Expression,0.10325149110793053,0.0,0.0,3873,1.6278574661693066,913
ENSG00000164442,CITED2,Gene Expression,0.10318285054298978,0.0,0.0,6118,4.737059893117141,1032
ENSG00000110077,MS4A6A,Gene Expression,0.10316926739440899,0.0,0.0,766,0.3842862758584749,364
ENSG00000175467,SART1,Gene Expression,0.10316279664890048,0.0,0.0,5298,2.405135533515501,1057
ENSG00000198863,RUNDC1,Gene Expression,0.10315240345111829,0.0,0.0,3453,1.4698376259298456,914
ENSG00000197724,PHF2,Gene Expression,0.10314610252237333,0.0,0.0,3171,1.3247221901396335,880
ENSG00000099399,MAGEB2,Gene Expression,0.10314405052101266,0.0,0.0,106,0.08030850078003592,49
ENSG00000253276,CCDC71L,Gene Expression,0.10311218572942091,0.0,0.0,4294,2.0281773624072947,961
ENSG00000010165,EEF1AKNMT,Gene Expression,0.10310292340096262,0.0,0.0,3740,1.5905098517325467,903
ENSG00000122390,NAA60,Gene Expression,0.10305720551116486,0.0,0.0,5227,2.418147214323584,1013
ENSG00000244754,N4BP2L2,Gene Expression,0.1030424125095806,0.0,0.0,4393,2.0345072782706426,985
ENSG00000163166,IWS1,Gene Expression,0.10303958438461211,0.0,0.0,3115,1.3727618851730143,859
ENSG00000158769,F11R,Gene Expression,0.10301953556449713,0.0,0.0,8315,3.6170141305127252,1137
ENSG00000189171,S100A13,Gene Expression,0.10301718164211465,0.0,0.0,4846,2.0038429654866046,961
ENSG00000115085,ZAP70,Gene Expression,0.10300860553854621,0.0,0.0,1192,0.794983058594736,522
ENSG00000157224,CLDN12,Gene Expression,0.10299137830263537,0.0,0.0,2872,1.0956346063293676,777
ENSG00000129353,SLC44A2,Gene Expression,0.10298286865210451,0.0,0.0,4517,2.0297097527253616,963
ENSG00000149428,HYOU1,Gene Expression,0.10294628376354494,0.0,0.0,5499,2.4735250171011485,1041
ENSG00000113916,BCL6,Gene Expression,0.10292498617510885,0.0,0.0,4633,2.1946445786458657,1004
ENSG00000115661,STK16,Gene Expression,0.10291537464880886,0.0,0.0,2897,1.2494554860718146,833
ENSG00000100665,SERPINA4,Gene Expression,0.10290300250484956,0.0,0.0,607,0.20973209157608058,305
ENSG00000100401,RANGAP1,Gene Expression,0.1028824327252924,0.0,0.0,3856,1.6349463785160079,924
ENSG00000143742,SRP9,Gene Expression,0.10287603608161695,0.0,0.0,1248,0.4882094656229081,507
ENSG00000160883,HK3,Gene Expression,0.10286012943246478,0.0,0.0,1906,1.2246620029576698,687
ENSG00000204310,AGPAT1,Gene Expression,0.10285593652438756,0.0,0.0,3574,1.508266982840668,881
ENSG00000131408,NR1H2,Gene Expression,0.10279398103682601,0.0,0.0,6955,3.072798631879288,1079
ENSG00000064393,HIPK2,Gene Expression,0.10276820450305381,0.0,0.0,4999,2.4456813386492313,1013
ENSG00000188895,MSL1,Gene Expression,0.10275836013641966,0.0,0.0,5381,2.3315908233845537,1006
ENSG00000176834,VSIG10,Gene Expression,0.10274699092706048,0.0,0.0,3430,1.5077869693536037,871
ENSG00000111276,CDKN1B,Gene Expression,0.10274507127658071,0.0,0.0,5622,2.5797955696601855,1049
ENSG00000119138,KLF9,Gene Expression,0.10268361369194118,0.0,0.0,1467,0.9450444596440469,612
ENSG00000132478,UNK,Gene Expression,0.10267959213458622,0.0,0.0,5262,2.3693254446517265,1048
ENSG00000223496,EXOSC6,Gene Expression,0.10266366118036552,0.0,0.0,6863,3.234862846186233,1117
ENSG00000101945,SUV39H1,Gene Expression,0.10263484948480245,0.0,0.0,1941,0.7998942877705143,658
ENSG00000063854,HAGH,Gene Expression,0.10262946051863896,0.0,0.0,7423,3.5124679902287594,1125
ENSG00000177425,PAWR,Gene Expression,0.10261421366884124,0.0,0.0,3774,1.710308074072635,890
ENSG00000058272,PPP1R12A,Gene Expression,0.10261289447756457,0.0,0.0,1491,0.5537175823257378,598
ENSG00000125877,ITPA,Gene Expression,0.10257044588648274,0.0,0.0,5344,2.333979201856047,1014
ENSG00000141867,BRD4,Gene Expression,0.10256061483399205,0.0,0.0,10914,5.327456715619444,1219
ENSG00000135974,C2orf49,Gene Expression,0.10253190277565037,0.0,0.0,2235,0.964912316485148,745
ENSG00000008294,SPAG9,Gene Expression,0.10253022454153053,0.0,0.0,3637,1.6427093905562546,909
ENSG00000102038,SMARCA1,Gene Expression,0.10249638257124725,0.0,0.0,3223,1.4249387050005105,826
ENSG00000111678,C12orf57,Gene Expression,0.10247021196075647,0.0,0.0,4769,2.176988375933539,1031
ENSG00000068120,COASY,Gene Expression,0.10246110111462901,0.0,0.0,5587,2.635871512828798,1009
ENSG00000103507,BCKDK,Gene Expression,0.10245933433435742,0.0,0.0,3872,1.747292331466006,925
ENSG00000166452,AKIP1,Gene Expression,0.10243812959225698,0.0,0.0,2155,0.8745624020215826,744
ENSG00000070019,GUCY2C,Gene Expression,0.1024160146277873,0.0,0.0,175,0.07771678944595325,105
ENSG00000117448,AKR1A1,Gene Expression,0.10236783248850898,0.0,0.0,4459,1.9035648216976975,976
ENSG00000105609,LILRB5,Gene Expression,0.10223188725638639,0.0,0.0,573,0.29763918875975137,282
ENSG00000163344,PMVK,Gene Expression,0.10220574887560954,0.0,0.0,5491,2.4783249902398166,1018
ENSG00000054116,TRAPPC3,Gene Expression,0.10218205611788597,0.0,0.0,3595,1.478852846416341,902
ENSG00000066697,MSANTD3,Gene Expression,0.10215606626741898,0.0,0.0,3489,1.5517304736310267,899
ENSG00000180818,HOXC10,Gene Expression,0.10215342028611918,0.0,0.0,2638,1.0200463525783032,776
ENSG00000103653,CSK,Gene Expression,0.10212573731720608,0.0,0.0,4178,1.9365760898219258,973
ENSG00000130311,DDA1,Gene Expression,0.10209780716190364,0.0,0.0,4930,2.0354293362911866,962
ENSG00000167657,DAPK3,Gene Expression,0.10209779981556281,0.0,0.0,4310,2.0505176555158617,982
ENSG00000167880,EVPL,Gene Expression,0.10209760368430366,0.0,0.0,5528,2.8586783522617605,1046
ENSG00000185049,NELFA,Gene Expression,0.10207563456206752,0.0,0.0,6180,2.9030504888916004,1068
ENSG00000169554,ZEB2,Gene Expression,0.10204435890962496,0.0,0.0,1334,0.8045121898213753,569
ENSG00000204619,PPP1R11,Gene Expression,0.1020443527903129,0.0,0.0,4762,1.9542746663077923,944
ENSG00000103485,QPRT,Gene Expression,0.10203036330622069,0.0,0.0,3055,1.2470656563982645,833
